Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,RUUseType,VUDays,VTDays,TotalVAC,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4880,3,Detached House,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,CAIRNS ,Mareeba,Cook
4465,3,Detached House,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4455,3,Detached House,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4455,3,Detached House,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4455,3,Detached House,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4455,2,Cluster House,1/05/2021,1/05/2021,1/05/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4572,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4740,3,Detached House,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,MACKAY ,Mackay,Mackay
4820,2,Duplex,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOWNSVILLE ,Charters Towers,Traeger
4151,1,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,BURANDA ,Brisbane,Greenslopes
4421,2,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Western Downs,Warrego
4817,1,Cluster House,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Thuringowa
4817,1,Cluster House,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Thuringowa
4350,1,Room,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4350,1,Room,1/05/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4670,1,Apartment,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,BUNDABERG ,Bundaberg,Bundaberg
4455,2,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Maranoa,Warrego
4870,1,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,1,1,2,CAIRNS ,Cairns,Cairns
4870,1,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,CAIRNS ,Cairns,Cairns
4850,1,Cluster House,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,TOWNSVILLE ,Hinchinbrook,Hinchinbrook
4820,2,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,1,1,2,TOWNSVILLE ,Charters Towers,Traeger
4850,3,Detached House,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Hinchinbrook,Hinchinbrook
4850,3,Detached House,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,TOWNSVILLE ,Hinchinbrook,Hinchinbrook
4740,4,Detached House,1/11/2020,1/11/2020,1/11/2020,Community Housing,1,1,2,MACKAY ,Mackay,Mackay
4820,3,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,TOWNSVILLE ,Charters Towers,Traeger
4128,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,LOGAN ,Logan,Springwood
4051,3,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,FORTITUDE VALLEY ,Brisbane,Stafford
4680,2,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,1,1,2,GLADSTONE ,Gladstone,Gladstone
4740,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,MACKAY ,Mackay,Mackay
4814,2,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Mundingburra
4743,3,Detached House,1/04/2021,1/04/2021,1/04/2021,Community Housing,1,1,2,MACKAY ,Isaac,Burdekin
4163,2,Apartment,1/01/2021,1/02/2021,1/02/2021,Community Housing,1,1,2,BAYSIDE ,Redland,Oodgeroo
4104,1,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,BURANDA ,Brisbane,Miller
4814,2,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Mundingburra
4812,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Mundingburra
4812,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Mundingburra
4810,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,2,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,2,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,3,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4102,1,Apartment,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,BURANDA ,Brisbane,South Brisbane
4102,1,Apartment,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,BURANDA ,Brisbane,South Brisbane
4815,2,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Thuringowa
4550,2,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Caloundra
4305,1,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,IPSWICH ,Ipswich,Ipswich
4350,2,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4300,2,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,IPSWICH ,Ipswich,Bundamba
4810,1,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4350,2,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4815,2,Duplex,1/01/2021,1/01/2021,1/01/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Thuringowa
4304,2,Apartment,1/05/2021,1/05/2021,1/05/2021,Community Housing,1,1,2,IPSWICH ,Ipswich,Ipswich
4812,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4812,2,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4655,1,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,MARYBOROUGH ,Fraser Coast,Hervey Bay
4655,2,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,MARYBOROUGH ,Fraser Coast,Hervey Bay
4810,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,1,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4350,2,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4207,3,Duplex,1/01/2021,1/02/2021,1/02/2021,Community Housing,1,1,2,LOGAN ,Logan,Macalister
4883,2,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,1,1,2,CAIRNS ,Tablelands,Hill
4807,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Burdekin,Burdekin
4810,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,1,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4701,1,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4301,2,Apartment,1/05/2021,1/05/2021,1/06/2021,Community Housing,1,1,2,IPSWICH ,Ipswich,Bundamba
4301,2,Apartment,1/05/2021,1/05/2021,1/05/2021,Community Housing,1,1,2,IPSWICH ,Ipswich,Bundamba
4810,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,2,Apartment,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4812,2,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4573,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4573,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4670,1,Apartment,1/02/2021,1/02/2021,1/02/2021,Community Housing,1,1,2,BUNDABERG ,Bundaberg,Bundaberg
4350,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4350,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4810,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4680,4,Detached House,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,GLADSTONE ,Gladstone,Gladstone
4812,1,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Mundingburra
4700,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,1,1,2,ROCKHAMPTON ,Rockhampton,Rockhampton
4810,1,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4810,1,Apartment,1/10/2020,1/10/2020,1/10/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Townsville
4818,2,Cluster House,1/08/2020,1/08/2020,1/08/2020,Community Housing,1,1,2,TOWNSVILLE ,Townsville,Hinchinbrook
4161,2,Cluster House,1/02/2021,1/02/2021,1/02/2021,Community Housing,1,1,2,BAYSIDE ,Redland,Capalaba
4507,1,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,MORETON BAY ,Moreton Bay,Pumicestone
4560,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Nicklin
4560,1,Apartment,1/12/2020,1/12/2020,1/12/2020,Community Housing,1,1,2,MAROOCHYDORE ,Sunshine Coast,Nicklin
4805,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,Community Housing,1,1,2,MACKAY ,Whitsunday,Keppel
4670,1,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,2,0,2,BUNDABERG ,Bundaberg,Bundaberg
4670,2,Apartment,1/09/2020,1/10/2020,1/10/2020,Community Housing,2,6,8,BUNDABERG ,Bundaberg,Bundaberg
4110,1,Apartment,1/01/2021,1/01/2021,1/01/2021,Community Housing,2,6,8,INALA ,Brisbane,Algester
4740,2,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,2,7,9,MACKAY ,Mackay,Mackay
4076,2,Apartment,1/10/2020,1/10/2020,1/11/2020,Community Housing,2,16,18,INALA ,Brisbane,Mount Ommaney
4076,2,Apartment,1/10/2020,1/10/2020,1/11/2020,Community Housing,2,25,27,INALA ,Brisbane,Mount Ommaney
4506,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,3,1,4,MORETON BAY ,Moreton Bay,Morayfield
4655,1,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,3,6,9,MARYBOROUGH ,Fraser Coast,Hervey Bay
4670,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,3,7,10,BUNDABERG ,Bundaberg,Bundaberg
4700,2,Apartment,1/11/2020,1/11/2020,1/11/2020,Community Housing,3,7,10,ROCKHAMPTON ,Rockhampton,Rockhampton
4701,1,Apartment,1/02/2021,1/02/2021,1/02/2021,Community Housing,3,8,11,ROCKHAMPTON ,Rockhampton,Rockhampton
4655,1,Apartment,1/02/2021,1/02/2021,1/03/2021,Community Housing,3,11,14,MARYBOROUGH ,Fraser Coast,Hervey Bay
4753,2,Cluster House,1/08/2020,1/08/2020,1/09/2020,Community Housing,3,13,16,MACKAY ,Mackay,Mirani
4650,1,Apartment,1/07/2020,1/07/2020,1/08/2020,Community Housing,3,28,31,MARYBOROUGH ,Fraser Coast,Maryborough
4860,2,Apartment,1/03/2021,1/03/2021,1/04/2021,Community Housing,3,38,41,CAIRNS ,Cassowary Coast,Hill
4701,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,4,2,6,ROCKHAMPTON ,Rockhampton,Rockhampton
4701,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,4,2,6,ROCKHAMPTON ,Rockhampton,Rockhampton
4670,2,Cluster House,1/11/2020,1/11/2020,1/11/2020,Community Housing,4,4,8,BUNDABERG ,Bundaberg,Bundaberg
4701,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,4,6,10,ROCKHAMPTON ,Rockhampton,Rockhampton
4506,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,4,10,14,MORETON BAY ,Moreton Bay,Morayfield
4701,1,Apartment,1/11/2020,1/12/2020,1/12/2020,Community Housing,4,11,15,ROCKHAMPTON ,Rockhampton,Rockhampton
4655,2,Apartment,1/05/2021,1/05/2021,1/06/2021,Community Housing,4,15,19,MARYBOROUGH ,Fraser Coast,Hervey Bay
4655,1,Apartment,1/10/2020,1/10/2020,1/11/2020,Community Housing,4,38,42,MARYBOROUGH ,Fraser Coast,Hervey Bay
4032,2,Apartment,1/05/2020,1/05/2020,1/07/2020,Community Housing,4,59,63,CHERMSIDE ,Brisbane,Stafford
4721,1,Cluster House,1/09/2020,1/09/2020,1/03/2021,Community Housing,4,172,176,MACKAY ,Isaac,Burdekin
4650,2,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,5,0,5,MARYBOROUGH ,Fraser Coast,Maryborough
4810,2,Duplex,1/05/2021,1/06/2021,1/06/2021,Community Housing,5,0,5,TOWNSVILLE ,Townsville,Townsville
4701,4,Detached House,1/10/2020,1/10/2020,1/10/2020,Community Housing,5,2,7,ROCKHAMPTON ,Rockhampton,Rockhampton
4655,1,Apartment,1/02/2021,1/02/2021,1/02/2021,Community Housing,5,4,9,MARYBOROUGH ,Fraser Coast,Hervey Bay
4350,1,Apartment,1/09/2020,1/09/2020,1/10/2020,Community Housing,5,10,15,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4610,4,Detached House,1/02/2021,1/02/2021,1/03/2021,Community Housing,5,20,25,MARYBOROUGH ,South Burnett,Nanango
4701,1,Apartment,1/02/2021,1/02/2021,1/03/2021,Community Housing,5,23,28,ROCKHAMPTON ,Rockhampton,Rockhampton
4670,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,6,1,7,BUNDABERG ,Bundaberg,Bundaberg
4805,2,Townhouse,1/12/2020,1/12/2020,1/12/2020,Community Housing,6,5,11,MACKAY ,Whitsunday,Keppel
4753,2,Cluster House,1/02/2021,1/03/2021,1/03/2021,Community Housing,6,8,14,MACKAY ,Mackay,Mirani
4805,1,Apartment,1/10/2020,1/11/2020,1/11/2020,Community Housing,6,10,16,MACKAY ,Whitsunday,Burdekin
4655,1,Apartment,1/08/2020,1/08/2020,1/09/2020,Community Housing,6,10,16,MARYBOROUGH ,Fraser Coast,Hervey Bay
4503,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,Community Housing,6,16,22,MORETON BAY ,Moreton Bay,Murrumba
4350,2,Apartment,1/11/2020,1/11/2020,1/12/2020,Community Housing,6,17,23,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4655,2,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,6,18,24,MARYBOROUGH ,Fraser Coast,Hervey Bay
4010,2,Townhouse,1/08/2020,1/08/2020,1/09/2020,Community Housing,6,35,41,FORTITUDE VALLEY ,Brisbane,Clayfield
4670,1,Apartment,1/12/2020,1/12/2020,1/01/2021,Community Housing,6,35,41,BUNDABERG ,Bundaberg,Bundaberg
4350,2,Townhouse,1/09/2020,1/09/2020,1/11/2020,Community Housing,6,69,75,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4802,4,Detached House,1/12/2020,1/12/2020,1/12/2020,Community Housing,7,0,7,MACKAY ,Whitsunday,Whitsunday
4215,1,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,7,0,7,GOLD COAST ,Gold Coast,Bonney
4350,1,Apartment,1/06/2020,1/07/2020,1/07/2020,Community Housing,7,2,9,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4659,1,Apartment,1/04/2021,1/05/2021,1/05/2021,Community Housing,7,6,13,MARYBOROUGH ,Fraser Coast,Maryborough
4805,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,7,9,16,MACKAY ,Whitsunday,Burdekin
4753,2,Cluster House,1/09/2020,1/09/2020,1/09/2020,Community Housing,7,14,21,MACKAY ,Mackay,Mirani
4802,3,Duplex,1/12/2020,1/12/2020,1/01/2021,Community Housing,7,16,23,MACKAY ,Whitsunday,Whitsunday
4740,1,Apartment,1/05/2021,1/05/2021,1/06/2021,Community Housing,7,21,28,MACKAY ,Mackay,Mackay
4740,1,Apartment,1/12/2020,1/12/2020,1/01/2021,Community Housing,7,25,32,MACKAY ,Mackay,Mackay
4895,1,Cluster House,1/12/2020,1/12/2020,1/04/2021,Community Housing,7,124,131,CAIRNS ,Cook,Cook
4670,1,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,7,0,7,BUNDABERG ,Bundaberg,Bundaberg
4805,1,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,7,0,7,MACKAY ,Whitsunday,Burdekin
4802,3,Duplex,1/06/2020,1/07/2020,1/07/2020,Community Housing,8,0,8,MACKAY ,Whitsunday,Whitsunday
4805,1,Apartment,1/02/2021,1/02/2021,1/02/2021,Community Housing,8,0,8,MACKAY ,Whitsunday,Burdekin
4655,2,Apartment,1/07/2020,1/07/2020,1/08/2020,Community Housing,8,7,15,MARYBOROUGH ,Fraser Coast,Hervey Bay
4413,2,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,8,11,19,TOOWOOMBA AND SOUTH WEST ,Western Downs,Callide
4503,2,Townhouse,1/06/2020,1/06/2020,1/07/2020,Community Housing,8,17,25,MORETON BAY ,Moreton Bay,Murrumba
4869,1,Apartment,1/03/2021,1/03/2021,1/05/2021,Community Housing,8,69,77,CAIRNS ,Cairns,Mulgrave
4301,3,Townhouse,1/06/2020,1/07/2020,1/07/2020,Community Housing,8,0,8,IPSWICH ,Ipswich,Bundamba
4740,1,Apartment,1/04/2021,1/04/2021,1/04/2021,Community Housing,9,4,13,MACKAY ,Mackay,Mackay
4350,1,Room,1/11/2020,1/11/2020,1/12/2020,Community Housing,9,7,16,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4700,2,Apartment,1/03/2021,1/04/2021,1/04/2021,Community Housing,9,7,16,ROCKHAMPTON ,Rockhampton,Rockhampton
4350,1,Room,1/11/2020,1/11/2020,1/12/2020,Community Housing,9,11,20,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4670,1,Apartment,1/08/2020,1/08/2020,1/09/2020,Community Housing,9,19,28,BUNDABERG ,Bundaberg,Bundaberg
4507,1,Apartment,1/08/2020,1/08/2020,1/08/2020,Community Housing,10,0,10,MORETON BAY ,Moreton Bay,Pumicestone
4020,1,Apartment,1/02/2021,1/03/2021,1/03/2021,Community Housing,10,1,11,MORETON BAY ,Moreton Bay,Redcliffe
4655,2,Apartment,1/01/2021,1/01/2021,1/02/2021,Community Housing,10,11,21,MARYBOROUGH ,Fraser Coast,Hervey Bay
4805,1,Apartment,1/01/2021,1/01/2021,1/02/2021,Community Housing,10,20,30,MACKAY ,Whitsunday,Burdekin
4740,1,Apartment,1/01/2021,1/01/2021,1/02/2021,Community Housing,10,21,31,MACKAY ,Mackay,Mackay
4020,1,Apartment,1/07/2020,1/07/2020,1/08/2020,Community Housing,10,26,36,MORETON BAY ,Moreton Bay,Redcliffe
4701,3,Detached House,1/02/2021,1/02/2021,1/02/2021,Community Housing,10,0,10,ROCKHAMPTON ,Rockhampton,Rockhampton
4810,1,Apartment,1/05/2021,1/06/2021,1/06/2021,Community Housing,10,0,10,TOWNSVILLE ,Townsville,Townsville
4701,2,Apartment,1/07/2020,1/07/2020,1/07/2020,Community Housing,11,3,14,ROCKHAMPTON ,Rockhampton,Rockhampton
4740,1,Apartment,1/08/2020,1/08/2020,1/09/2020,Community Housing,11,16,27,MACKAY ,Mackay,Mackay
4655,1,Apartment,1/12/2020,1/12/2020,1/01/2021,Community Housing,11,17,28,MARYBOROUGH ,Fraser Coast,Hervey Bay
4510,3,Cluster House,1/04/2021,1/04/2021,1/05/2021,Community Housing,11,25,36,MORETON BAY ,Moreton Bay,Morayfield
4701,3,Detached House,1/08/2020,1/08/2020,1/08/2020,Community Housing,11,0,11,ROCKHAMPTON ,Rockhampton,Keppel
4800,1,Apartment,1/02/2021,1/03/2021,1/03/2021,Community Housing,11,0,11,MACKAY ,Whitsunday,Whitsunday
4700,1,Apartment,1/11/2020,1/12/2020,1/12/2020,Community Housing,11,0,11,ROCKHAMPTON ,Rockhampton,Rockhampton
4670,1,Cluster House,1/09/2020,1/10/2020,1/10/2020,Community Housing,12,3,15,BUNDABERG ,Bundaberg,Bundaberg
4507,1,Apartment,1/06/2020,1/06/2020,1/07/2020,Community Housing,12,10,22,MORETON BAY ,Moreton Bay,Pumicestone
4076,2,Apartment,1/12/2020,1/01/2021,1/01/2021,Community Housing,12,17,29,INALA ,Brisbane,Mount Ommaney
4650,1,Apartment,1/07/2020,1/08/2020,1/09/2020,Community Housing,12,21,33,MARYBOROUGH ,Fraser Coast,Maryborough
4650,1,Apartment,1/12/2020,1/01/2021,1/01/2021,Community Housing,13,2,15,MARYBOROUGH ,Fraser Coast,Maryborough
4740,1,Apartment,1/11/2020,1/12/2020,1/12/2020,Community Housing,13,7,20,MACKAY ,Mackay,Mackay
4655,1,Apartment,1/12/2020,1/01/2021,1/01/2021,Community Housing,13,14,27,MARYBOROUGH ,Fraser Coast,Hervey Bay
4700,1,Apartment,1/10/2020,1/10/2020,1/11/2020,Community Housing,13,15,28,ROCKHAMPTON ,Rockhampton,Rockhampton
4655,1,Apartment,1/12/2020,1/01/2021,1/01/2021,Community Housing,13,20,33,MARYBOROUGH ,Fraser Coast,Hervey Bay
4615,2,Apartment,1/12/2020,1/01/2021,1/02/2021,Community Housing,13,23,36,MARYBOROUGH ,South Burnett,Nanango
4655,2,Apartment,1/11/2020,1/12/2020,1/12/2020,Community Housing,14,0,14,MARYBOROUGH ,Fraser Coast,Hervey Bay
4655,2,Apartment,1/02/2021,1/02/2021,1/02/2021,Community Housing,14,1,15,MARYBOROUGH ,Fraser Coast,Hervey Bay
4152,1,Apartment,1/08/2020,1/08/2020,1/09/2020,Community Housing,14,9,23,BURANDA ,Brisbane,Chatsworth
4670,1,Apartment,1/07/2020,1/08/2020,1/08/2020,Community Housing,14,16,30,BUNDABERG ,Bundaberg,Bundaberg
4701,2,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,15,1,16,ROCKHAMPTON ,Rockhampton,Rockhampton
4680,2,Apartment,1/01/2021,1/02/2021,1/02/2021,Community Housing,16,0,16,GLADSTONE ,Gladstone,Gladstone
4814,2,Apartment,1/03/2021,1/03/2021,1/03/2021,Community Housing,16,0,16,TOWNSVILLE ,Townsville,Mundingburra
4350,1,Apartment,1/11/2020,1/12/2020,1/12/2020,Community Housing,16,0,16,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4650,1,Apartment,1/09/2020,1/09/2020,1/09/2020,Community Housing,16,1,17,MARYBOROUGH ,Fraser Coast,Maryborough
4102,1,Apartment,1/11/2020,1/11/2020,1/12/2020,Community Housing,16,20,36,BURANDA ,Brisbane,South Brisbane
4610,1,Apartment,1/06/2020,1/06/2020,1/07/2020,Community Housing,16,21,37,MARYBOROUGH ,South Burnett,Nanango
4169,2,Apartment,1/02/2021,1/03/2021,1/04/2021,Community Housing,17,23,40,FORTITUDE VALLEY ,Brisbane,South Brisbane
4740,1,Apartment,1/06/2020,1/06/2020,1/07/2020,Community Housing,17,28,45,MACKAY ,Mackay,Mackay
4742,2,Townhouse,1/04/2021,1/05/2021,1/05/2021,Community Housing,18,0,18,MACKAY ,Isaac,Burdekin
4880,1,Apartment,1/03/2021,1/04/2021,1/05/2021,Community Housing,18,27,45,CAIRNS ,Mareeba,Cook
4020,2,Apartment,1/03/2021,1/04/2021,1/06/2021,Community Housing,18,64,82,MORETON BAY ,Moreton Bay,Redcliffe
4740,1,Apartment,1/07/2020,1/08/2020,1/08/2020,Community Housing,19,2,21,MACKAY ,Mackay,Mackay
4019,1,Apartment,1/08/2020,1/08/2020,1/09/2020,Community Housing,19,9,28,MORETON BAY ,Moreton Bay,Redcliffe
4670,3,Detached House,1/06/2020,1/07/2020,1/07/2020,Community Housing,20,12,32,BUNDABERG ,Bundaberg,Bundaberg
4615,3,Apartment,1/02/2021,1/02/2021,1/03/2021,Community Housing,20,27,47,MARYBOROUGH ,South Burnett,Nanango
4740,1,Apartment,1/06/2020,1/06/2020,1/07/2020,Community Housing,20,35,55,MACKAY ,Mackay,Mackay
4102,1,Apartment,1/07/2020,1/08/2020,1/08/2020,Community Housing,20,0,20,BURANDA ,Brisbane,South Brisbane
4350,1,Room,1/02/2021,1/03/2021,1/03/2021,Community Housing,20,0,20,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4860,1,Apartment,1/06/2021,1/06/2021,1/06/2021,Community Housing,21,0,21,CAIRNS ,Cassowary Coast,Hill
4701,2,Cluster House,1/11/2020,1/12/2020,1/12/2020,Community Housing,21,2,23,ROCKHAMPTON ,Rockhampton,Rockhampton
4701,2,Apartment,1/04/2021,1/04/2021,1/05/2021,Community Housing,21,14,35,ROCKHAMPTON ,Rockhampton,Rockhampton
