Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4159,2,Apartment,12/08/2021,15/09/2021,15/09/2021,34,0,34,Community Housing,BAYSIDE HSC,Redland,Capalaba
4870,2,Apartment,24/06/2021,24/06/2021,4/08/2021,0,41,41,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,2,Apartment,22/10/2021,22/10/2021,5/11/2021,0,14,14,Community Housing,CAIRNS HSC,Cairns,Cairns
4879,2,Apartment,25/11/2021,3/12/2021,14/12/2021,8,11,19,Public Housing,CAIRNS HSC,Cairns,Barron River
4879,2,Apartment,22/10/2021,29/10/2021,5/11/2021,7,7,14,Public Housing,CAIRNS HSC,Cairns,Barron River
4701,2,Apartment,4/02/2022,22/02/2022,2/03/2022,18,8,26,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4701,2,Apartment,13/05/2022,10/06/2022,10/06/2022,28,0,28,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4655,2,Apartment,21/06/2021,8/07/2021,15/07/2021,17,7,24,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4503,2,Townhouse,28/07/2021,18/08/2021,17/09/2021,21,30,51,Community Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4503,2,Townhouse,17/06/2021,28/07/2021,1/09/2021,41,35,76,Community Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4503,2,Townhouse,7/06/2021,21/06/2021,20/07/2021,14,29,43,Community Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4650,1,Apartment,13/07/2021,19/07/2021,5/08/2021,6,17,23,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4655,1,Apartment,21/10/2021,1/11/2021,4/11/2021,11,3,14,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4810,1,Apartment,4/02/2022,8/02/2022,4/03/2022,4,24,28,Community Housing,TOWNSVILLE HSC,Townsville,Townsville
4655,1,Apartment,26/06/2021,23/07/2021,3/08/2021,27,11,38,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,1,Apartment,10/11/2021,10/11/2021,10/11/2021,0,0,0,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4869,2,Apartment,8/10/2021,8/10/2021,16/11/2021,0,39,39,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4805,2,Apartment,12/07/2021,2/08/2021,15/11/2021,21,105,126,Community Housing,MACKAY HSC,Whitsunday,Burdekin
4805,2,Apartment,5/04/2022,8/04/2022,8/04/2022,3,0,3,Community Housing,MACKAY HSC,Whitsunday,Burdekin
4812,2,Duplex,18/05/2022,1/06/2022,2/06/2022,14,1,15,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4305,2,Apartment,9/09/2021,1/11/2021,1/11/2021,53,0,53,Community Housing,IPSWICH HSC,Ipswich,Ipswich West
4883,2,Apartment,15/06/2021,28/07/2021,9/08/2021,43,12,55,Community Housing,CAIRNS HSC,Tablelands,Hill
4510,4,Detached House,14/03/2022,1/04/2022,19/04/2022,18,18,36,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4163,1,Apartment,15/12/2021,19/01/2022,24/01/2022,35,5,40,Public Housing,BAYSIDE HSC,Redland,Oodgeroo
4805,1,Apartment,28/12/2021,6/01/2022,27/01/2022,9,21,30,Community Housing,MACKAY HSC,Whitsunday,Burdekin
0,2,Apartment,23/07/2021,23/07/2021,23/07/2021,0,0,0,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4031,2,Townhouse,19/05/2021,19/05/2021,6/07/2021,0,48,48,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4802,1,Apartment,27/07/2021,13/08/2021,17/08/2021,17,4,21,Community Housing,MACKAY HSC,Whitsunday,Whitsunday
4802,1,Apartment,13/08/2021,2/09/2021,2/09/2021,20,0,20,Community Housing,MACKAY HSC,Whitsunday,Whitsunday
4701,2,Detached House,30/06/2021,12/07/2021,15/07/2021,12,3,15,Public Housing,ROCKHAMPTON HSC,Rockhampton,Keppel
4650,1,Apartment,5/06/2021,30/06/2021,23/07/2021,25,23,48,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4807,1,Apartment,26/08/2021,26/08/2021,3/09/2021,0,8,8,Community Housing,TOWNSVILLE HSC,Burdekin,Burdekin
0,1,Apartment,20/04/2022,9/05/2022,16/05/2022,19,7,26,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4650,1,Apartment,28/07/2021,9/08/2021,13/08/2021,12,4,16,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4701,1,Apartment,18/12/2021,19/01/2022,3/02/2022,32,15,47,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4870,1,Apartment,1/04/2022,12/04/2022,23/05/2022,11,41,52,Public Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,14/12/2021,23/12/2021,11/02/2022,9,50,59,Public Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,23/09/2021,7/10/2021,11/10/2021,14,4,18,Public Housing,CAIRNS HSC,Cairns,Cairns
4740,1,Apartment,15/04/2022,6/06/2022,10/06/2022,52,4,56,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,30/09/2021,7/10/2021,29/11/2021,7,53,60,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,18/05/2021,21/05/2021,1/07/2021,3,41,44,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,26/10/2021,26/10/2021,15/12/2021,0,50,50,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,26/03/2022,20/05/2022,2/06/2022,55,13,68,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,27/10/2021,15/12/2021,10/02/2022,49,57,106,Community Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,21/04/2022,20/05/2022,13/06/2022,29,24,53,Community Housing,MACKAY HSC,Mackay,Mackay
4702,4,Detached House,1/10/2021,13/10/2021,14/10/2021,12,1,13,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
0,2,Apartment,28/07/2021,9/08/2021,9/08/2021,12,0,12,Community Housing,IPSWICH HSC,Ipswich,Bundamba
4868,1,Apartment,3/11/2021,12/11/2021,9/12/2021,9,27,36,Public Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,16/09/2021,27/09/2021,29/10/2021,11,32,43,Public Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,1/06/2022,10/06/2022,20/06/2022,9,10,19,Public Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,16/08/2021,24/08/2021,2/09/2021,8,9,17,Public Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,27/07/2021,9/08/2021,1/09/2021,13,23,36,Public Housing,CAIRNS HSC,Cairns,Mulgrave
0,2,Apartment,22/07/2021,3/08/2021,4/10/2021,12,62,74,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4503,2,Apartment,6/12/2021,21/12/2021,18/01/2022,15,28,43,Public Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4503,2,Apartment,2/03/2022,14/03/2022,3/05/2022,12,50,62,Public Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4503,2,Apartment,4/05/2022,25/05/2022,31/05/2022,21,6,27,Public Housing,MORETON BAY HSC,Moreton Bay,Murrumba
4883,2,Duplex,21/07/2021,21/07/2021,28/07/2021,0,7,7,Community Housing,CAIRNS HSC,Tablelands,Hill
4883,2,Apartment,19/07/2021,19/07/2021,22/07/2021,0,3,3,Community Housing,CAIRNS HSC,Tablelands,Hill
4880,2,Apartment,11/06/2022,17/06/2022,17/06/2022,6,0,6,Community Housing,CAIRNS HSC,Mareeba,Cook
4880,2,Apartment,18/05/2022,19/05/2022,6/06/2022,1,18,19,Community Housing,CAIRNS HSC,Mareeba,Cook
4650,2,Townhouse,20/10/2021,5/11/2021,5/11/2021,16,0,16,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4655,2,Duplex,7/08/2021,26/08/2021,2/09/2021,19,7,26,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,2,Duplex,22/11/2021,7/12/2021,7/12/2021,15,0,15,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4655,2,Duplex,27/08/2021,16/09/2021,16/09/2021,20,0,20,Community Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4670,1,Apartment,17/12/2021,13/01/2022,13/01/2022,27,0,27,Community Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4740,2,Detached House,21/02/2022,8/03/2022,11/03/2022,15,3,18,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Duplex,29/09/2021,30/09/2021,5/10/2021,1,5,6,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Duplex,18/12/2021,20/12/2021,23/12/2021,2,3,5,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Detached House,16/09/2021,16/09/2021,13/10/2021,0,27,27,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Duplex,3/12/2021,6/12/2021,13/12/2021,3,7,10,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Duplex,1/06/2022,2/06/2022,17/06/2022,1,15,16,Community Housing,MACKAY HSC,Mackay,Mackay
4868,3,Detached House,2/08/2021,2/08/2021,2/08/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,3,Detached House,10/11/2021,10/11/2021,1/12/2021,0,21,21,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4034,4,Detached House,16/07/2021,16/07/2021,16/07/2021,0,0,0,Community Housing,CHERMSIDE HSC,Brisbane,Aspley
4019,2,Duplex,20/01/2022,24/02/2022,25/03/2022,35,29,64,Community Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4680,2,Apartment,26/11/2021,10/12/2021,7/01/2022,14,28,42,Community Housing,GLADSTONE HSC,Gladstone,Gladstone
4680,2,Apartment,8/04/2022,18/04/2022,27/05/2022,10,39,49,Community Housing,GLADSTONE HSC,Gladstone,Gladstone
4505,3,Detached House,29/07/2021,6/08/2021,9/09/2021,8,34,42,Community Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4508,5,Detached House,20/05/2021,14/07/2021,26/07/2021,55,12,67,Community Housing,MORETON BAY HSC,Moreton Bay,Bancroft
4873,2,Apartment,17/08/2021,17/08/2021,26/08/2021,0,9,9,Community Housing,CAIRNS HSC,Douglas,Cook
4868,5,Detached House,22/09/2021,22/09/2021,11/11/2021,0,50,50,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4810,2,Apartment,2/06/2022,9/06/2022,27/06/2022,7,18,25,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4670,1,Apartment,4/02/2022,15/02/2022,15/02/2022,11,0,11,Community Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4870,1,Apartment,6/08/2021,6/08/2021,18/08/2021,0,12,12,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,9/12/2021,9/12/2021,14/12/2021,0,5,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,8/07/2021,8/07/2021,18/08/2021,0,41,41,Community Housing,CAIRNS HSC,Cairns,Cairns
4413,2,Apartment,3/05/2021,26/05/2021,12/07/2021,23,47,70,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Western Downs,Callide
4860,2,Apartment,8/11/2021,8/11/2021,8/11/2021,0,0,0,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4860,2,Apartment,23/11/2021,23/11/2021,3/12/2021,0,10,10,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4670,1,Apartment,2/04/2022,8/04/2022,20/04/2022,6,12,18,Community Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4860,2,Duplex,8/04/2022,12/04/2022,17/05/2022,4,35,39,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4870,2,Apartment,10/04/2022,13/04/2022,2/06/2022,3,50,53,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,2,Apartment,28/03/2022,5/04/2022,5/05/2022,8,30,38,Community Housing,CAIRNS HSC,Cairns,Cairns
4305,2,Apartment,23/08/2021,12/10/2021,12/10/2021,50,0,50,Community Housing,IPSWICH HSC,Ipswich,Ipswich
4305,2,Apartment,14/07/2021,14/07/2021,14/07/2021,0,0,0,Community Housing,IPSWICH HSC,Ipswich,Ipswich
4209,1,Apartment,25/05/2022,3/06/2022,6/06/2022,9,3,12,Public Housing,GOLD COAST HSC,Gold Coast,Theodore
4812,2,Apartment,30/09/2021,8/10/2021,13/10/2021,8,5,13,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
0,2,Duplex,2/12/2021,14/12/2021,3/02/2022,12,51,63,Community Housing,MACKAY HSC,Mackay,Mackay
4800,2,Duplex,15/04/2022,6/05/2022,11/05/2022,21,5,26,Community Housing,MACKAY HSC,Whitsunday,Whitsunday
4703,2,Dual Occupancy,11/08/2021,23/08/2021,23/08/2021,12,0,12,Community Housing,ROCKHAMPTON HSC,Livingstone,Keppel
4670,1,Apartment,29/01/2022,14/02/2022,14/02/2022,16,0,16,Community Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4865,2,Duplex,9/06/2021,9/06/2021,15/07/2021,0,36,36,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4800,3,Detached House,27/01/2020,16/07/2021,15/11/2021,536,122,658,Community Housing,MACKAY HSC,Whitsunday,Whitsunday
4078,4,Detached House,17/01/2022,22/02/2022,24/02/2022,36,2,38,Public Housing,INALA HSC,Brisbane,Inala
4670,2,Townhouse,29/06/2021,9/07/2021,16/07/2021,10,7,17,Public Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4737,2,Cluster House,29/10/2021,29/10/2021,3/12/2021,0,35,35,Community Housing,MACKAY HSC,Mackay,Mirani
4105,1,Apartment,31/05/2021,15/06/2021,15/07/2021,15,30,45,Public Housing,BURANDA HSC,Brisbane,Miller
4105,1,Apartment,2/08/2021,18/08/2021,27/08/2021,16,9,25,Public Housing,BURANDA HSC,Brisbane,Miller
4209,1,Room,23/05/2022,23/05/2022,23/05/2022,0,0,0,Community Housing,GOLD COAST HSC,Gold Coast,Coomera
4350,2,Townhouse,26/10/2021,28/10/2021,23/11/2021,2,26,28,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba South
4215,1,Apartment,11/03/2022,17/03/2022,17/03/2022,6,0,6,Community Housing,GOLD COAST HSC,Gold Coast,Bonney
4350,2,Cluster House,18/03/2022,29/03/2022,5/04/2022,11,7,18,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba North
4870,1,Room,27/03/2022,1/04/2022,1/04/2022,5,0,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,31/05/2022,3/06/2022,9/06/2022,3,6,9,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,10/11/2021,10/11/2021,17/11/2021,0,7,7,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,7/04/2022,7/04/2022,12/04/2022,0,5,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,13/06/2022,13/06/2022,13/06/2022,0,0,0,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,22/07/2021,22/07/2021,29/07/2021,0,7,7,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,12/05/2022,17/05/2022,19/05/2022,5,2,7,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,8/09/2021,8/09/2021,8/09/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,25/08/2021,25/08/2021,25/08/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,5/11/2021,5/11/2021,10/11/2021,0,5,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,18/02/2022,18/02/2022,1/03/2022,0,11,11,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,8/06/2022,15/06/2022,20/06/2022,7,5,12,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,30/07/2021,30/07/2021,4/08/2021,0,5,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,21/01/2022,28/01/2022,8/02/2022,7,11,18,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,7/04/2022,7/04/2022,21/04/2022,0,14,14,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,21/05/2022,2/06/2022,6/06/2022,12,4,16,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,9/03/2022,16/03/2022,16/03/2022,7,0,7,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,31/08/2021,31/08/2021,1/09/2021,0,1,1,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,23/11/2021,23/11/2021,25/11/2021,0,2,2,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,24/04/2022,27/04/2022,27/04/2022,3,0,3,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,8/09/2021,8/09/2021,10/09/2021,0,2,2,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,29/11/2021,29/11/2021,2/12/2021,0,3,3,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,3/12/2021,3/12/2021,8/12/2021,0,5,5,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,4/06/2022,7/06/2022,14/06/2022,3,7,10,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,30/07/2021,30/07/2021,3/08/2021,0,4,4,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,15/09/2021,15/09/2021,16/09/2021,0,1,1,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,18/11/2021,18/11/2021,18/11/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,25/02/2022,25/02/2022,10/03/2022,0,13,13,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Room,9/09/2021,9/09/2021,9/09/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Cairns
4020,2,Apartment,3/02/2022,16/02/2022,9/03/2022,13,21,34,Public Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4215,1,Apartment,15/02/2022,22/02/2022,1/03/2022,7,7,14,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,1,Apartment,28/02/2022,7/03/2022,8/03/2022,7,1,8,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4817,4,Detached House,19/10/2021,10/11/2021,15/11/2021,22,5,27,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4207,4,Detached House,31/08/2021,24/09/2021,28/09/2021,24,4,28,Public Housing,LOGAN HSC,Logan,Macalister
4215,1,Apartment,15/02/2022,22/02/2022,1/03/2022,7,7,14,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4895,1,Cluster House,10/12/2021,8/03/2022,14/03/2022,88,6,94,Public Housing,CAIRNS HSC,Cook,Cook
4551,2,Apartment,1/09/2021,6/09/2021,6/09/2021,5,0,5,Community Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4854,1,Apartment,7/02/2022,7/02/2022,17/02/2022,0,10,10,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4854,2,Apartment,15/09/2021,15/09/2021,10/03/2022,0,176,176,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4350,1,Apartment,7/07/2021,7/07/2021,16/08/2021,0,40,40,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba South
4883,1,Apartment,16/09/2021,16/09/2021,20/09/2021,0,4,4,Community Housing,CAIRNS HSC,Tablelands,Hill
4700,2,Apartment,22/07/2021,22/07/2021,11/08/2021,0,20,20,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4700,2,Apartment,24/02/2022,24/03/2022,24/03/2022,28,0,28,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4700,2,Apartment,23/11/2021,1/02/2022,1/02/2022,70,0,70,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4700,2,Apartment,29/03/2022,12/05/2022,12/05/2022,44,0,44,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4163,1,Apartment,25/03/2022,16/05/2022,16/05/2022,52,0,52,Community Housing,BAYSIDE HSC,Redland,Oodgeroo
4507,2,Apartment,17/08/2021,15/09/2021,15/09/2021,29,0,29,Community Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,4/06/2021,25/06/2021,2/07/2021,21,7,28,Community Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,2,Apartment,17/08/2021,26/08/2021,27/10/2021,9,62,71,Community Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,1/10/2021,20/10/2021,20/10/2021,19,0,19,Community Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,11/06/2021,24/06/2021,2/07/2021,13,8,21,Community Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4032,1,Apartment,22/10/2021,22/10/2021,22/10/2021,0,0,0,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4895,2,Duplex,1/10/2021,24/11/2021,27/11/2021,54,3,57,Community Housing,CAIRNS HSC,Cook,Cook
4211,1,Apartment,3/02/2022,7/03/2022,9/03/2022,32,2,34,Community Housing,GOLD COAST HSC,Gold Coast,Gaven
4895,3,Detached House,20/03/2021,20/03/2021,23/07/2021,0,125,125,Community Housing,CAIRNS HSC,Cook,Cook
4895,3,Detached House,20/03/2021,20/03/2021,5/08/2021,0,138,138,Community Housing,CAIRNS HSC,Cook,Cook
4030,1,Apartment,3/05/2022,3/05/2022,3/05/2022,0,0,0,Community Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4211,1,Apartment,1/06/2022,20/06/2022,24/06/2022,19,4,23,Community Housing,GOLD COAST HSC,Gold Coast,Gaven
4868,3,Detached House,2/02/2022,2/02/2022,10/02/2022,0,8,8,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4881,1,Duplex,5/11/2021,5/11/2021,5/11/2021,0,0,0,Community Housing,CAIRNS HSC,Mareeba,Barron River
4740,3,Detached House,8/07/2021,12/07/2021,29/07/2021,4,17,21,Community Housing,MACKAY HSC,Mackay,Mackay
4350,1,Apartment,25/10/2021,2/11/2021,12/11/2021,8,10,18,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba North
4860,3,Detached House,13/10/2021,13/10/2021,22/10/2021,0,9,9,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4018,1,Townhouse,20/12/2021,14/01/2022,28/02/2022,25,45,70,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4018,1,Townhouse,31/03/2022,21/04/2022,3/05/2022,21,12,33,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4051,2,Apartment,10/03/2022,24/03/2022,26/04/2022,14,33,47,Community Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4740,3,Detached House,15/04/2022,10/05/2022,20/05/2022,25,10,35,Community Housing,MACKAY HSC,Mackay,Mackay
4740,2,Duplex,13/07/2021,19/07/2021,23/07/2021,6,4,10,Community Housing,MACKAY HSC,Mackay,Mackay
4701,1,Apartment,2/11/2021,10/11/2021,10/11/2021,8,0,8,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4680,1,Duplex,13/09/2021,23/09/2021,6/10/2021,10,13,23,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4740,1,Apartment,21/08/2021,27/08/2021,5/10/2021,6,39,45,Community Housing,MACKAY HSC,Mackay,Mackay
4053,2,Detached House,2/12/2021,2/12/2021,2/12/2021,0,0,0,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4740,1,Apartment,8/10/2021,8/10/2021,13/10/2021,0,5,5,Community Housing,MACKAY HSC,Mackay,Mackay
4109,3,Detached House,13/10/2021,11/11/2021,16/11/2021,29,5,34,Community Housing,BURANDA HSC,Brisbane,Stretton
4868,1,Apartment,15/02/2022,16/02/2022,22/02/2022,1,6,7,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,29/11/2021,29/11/2021,2/12/2021,0,3,3,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,1/09/2021,1/09/2021,1/09/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,11/02/2022,16/02/2022,23/02/2022,5,7,12,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,8/09/2021,8/09/2021,9/09/2021,0,1,1,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,15/09/2021,15/09/2021,15/09/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,10/02/2022,16/02/2022,21/02/2022,6,5,11,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,17/04/2021,19/04/2021,9/07/2021,2,81,83,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,18/08/2021,18/08/2021,24/08/2021,0,6,6,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,25/08/2021,25/08/2021,25/08/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,2/04/2022,4/04/2022,4/04/2022,2,0,2,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,20/07/2021,20/07/2021,20/07/2021,0,0,0,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,21/12/2021,23/12/2021,24/12/2021,2,1,3,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4868,1,Apartment,8/09/2021,8/09/2021,10/09/2021,0,2,2,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4812,2,Duplex,17/02/2022,1/03/2022,22/04/2022,12,52,64,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4812,2,Duplex,4/01/2022,21/01/2022,5/05/2022,17,104,121,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4868,2,Apartment,21/07/2021,21/07/2021,1/09/2021,0,42,42,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4510,2,Townhouse,5/01/2022,11/01/2022,21/02/2022,6,41,47,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Townhouse,21/09/2021,29/09/2021,15/11/2021,8,47,55,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4012,1,Apartment,10/12/2021,9/02/2022,9/02/2022,61,0,61,Community Housing,CHERMSIDE HSC,Brisbane,Nudgee
4110,1,Apartment,11/02/2022,18/03/2022,18/03/2022,35,0,35,Community Housing,INALA HSC,Brisbane,Algester
4650,2,Apartment,3/12/2021,21/12/2021,10/01/2022,18,20,38,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4650,2,Apartment,28/07/2021,2/08/2021,2/12/2021,5,122,127,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4209,4,Detached House,18/03/2022,7/04/2022,21/04/2022,20,14,34,Public Housing,GOLD COAST HSC,Gold Coast,Theodore
4868,4,Detached House,15/02/2022,16/02/2022,3/03/2022,1,15,16,Community Housing,CAIRNS HSC,Cairns,Mulgrave
